gene_name,gene_start_pos,cluster,cluster_motifs
VAMP3,7771269,333,"EGR1, KLF4, SP4, KLF9, SP1, SP2, EGR1, JUND, CREB1, ATF3, NFE2, CREM, ATF1"
PER3,7784320,334,"SPI1, SPI1"
PER3,7784320,335,"KLF5, MYCN, ARNTL, MAX, USF1, GATA1, GATA4, MYB"
PER3,7784320,336,"NRF1, CEBPB, CEBPD, HSF1, KLF13, SP1, EGR1"
PER3,7784320,337,"TFAP2C, TFAP2A, TFAP2A, TFAP2C, YY1, NFYB, NFYA, USF2, ATF3, SREBF1, CTCF, CTCFL, MAX"
UTS2,7843083,338,"GABPA, ETS1, TAL1, ERG, RUNX3, TCF12"
RP5-892F13.2,7942372,339,"JUN, JUNB, FOSL2, ATF3, NFE2, FOSL1, JUND, VDR, NFKB1, PKNOX1, GATA2, RELB"
RP5-892F13.2,7942372,340,"CREB1, CREM, ATF1"
RP5-892F13.2,7942372,341,"ZNF384, JUND, PBX3, FOSL2, FOSL1, JUND"
PARK7,7954291,342,"RUNX1, CTCF, SNAI2, TCF12, TBX21"
PARK7,7954291,343,"MITF, ATF3, SPI1, ELF3, TAL1, ELF1"
PARK7,7954291,344,"NKX3-1, NRF1, E2F4, E2F1, POU5F1, TFAP4, MYCN, MAX, USF1, PAX5, SP1, SP2, JUND, NFYB, RARA, TCF12, ELF1, ERG, ELK1, FLI1, ETS1, GABPA"
Y_RNA,7982881,345,"AR, GABPA, ELF3, HIF1A, TP53, RFX5, SMAD3, TCF12"
ERRFI1,8004404,346,"KLF4, FOS"
ERRFI1,8004404,347,"GABPA, SPI1"
RP11-431K24.1,8026738,348,"PAX5, YY1"
RP11-431K24.1,8026738,349,"PAX6, REST, POU5F1, NFIC"
RP11-431K24.1,8026738,350,"RARA, MAFB, SRF, MEF2C, MEF2A, MEF2B, ESR1, KLF5, SP1, SP2, NFYB, NFYA, GFI1B, MNT, MAX, JUND"
RP11-431K24.1,8026738,351,"TAL1, SOX2, RFX5"
RP11-431K24.1,8026738,352,"ZBTB33, ZBTB33, RELA"
CTA-215D11.4,8057245,353,"HNF4A, TCF7L2, GATA3"
CTA-215D11.4,8057245,354,"NR1H2, MAFF, MAFK, BACH1, NFE2L2, NFE2, FOS, SMAD3, MYC, CEBPA, NR3C1"
CTA-215D11.4,8057245,355,"TFAP2C, TFAP2C"
RP11-431K24.2,8189824,356,"CTCF, PKNOX1"
RP11-431K24.3,8202429,357,"NR3C1, AR"
RP11-431K24.3,8202429,358,"MYCN, MAX, BHLHE40, JUND, ATF7, CREB1, CREM, ATF1, E2F6, ZNF740, NRF1"
RP11-431K24.4,8218190,359,"TAL1, CTCF, MYC, MAX"
RP11-431K24.4,8218190,360,"E2F6, MYCN, MYC, BHLHE40, MAX"
SLC45A1,8317826,361,"FOXP1, AR"
RERE,8352397,362,"REST, CTCF, ZNF143"
RERE,8352397,363,"TP63, TP73"
RP5-1115A15.1,8424645,364,"TFAP2C, CTCF, ERG"
RP5-1115A15.1,8424645,365,"MYC, CEBPD"
RP5-1115A15.1,8424645,366,"MYCN, MAX"
RP5-1115A15.1,8424645,367,"NEUROD1, YY1"
RP5-1115A15.1,8424645,368,"KLF9, EGR1, TFAP2C"
RP5-1115A15.1,8424645,369,"TCF7L2, AR"
RP5-1115A15.1,8424645,370,"MYC, TCF3"
RP5-1115A15.1,8424645,371,"REST, GFI1B, ELF1, ZEB1, EGR1"
RP5-1115A15.1,8424645,372,"JUN, JUND, NFE2L2, BATF, JUN, JUNB, ATF3, CREM, BACH2, NFE2, FOSL1, FOS, JUND"
SNORA77,8511795,373,"KLF4, MXI1, CREB1, CEBPB"
RP5-1115A15.2,8512653,374,"SPI1, SIX2"
RP4-633I8.3,8798475,375,"ZNF384, FOS"
RP4-633I8.3,8798475,376,"CEBPB, MYC"
RPL23AP19,8831007,377,"GATA1, GATA2, GATA4"
RPL23AP19,8831007,378,"MYC, TCF3, MAX, BHLHE22, TCF3, MYOD1"
RPL23AP19,8831007,379,"MYC, MAX, MNT, TFAP2C"
RPL23AP19,8831007,380,"FOXA1, FOXA2"
ENO1,8861002,381,"NR1H2, TEAD4, FOXA2, FOXA1, GATA2"
MIR6728,8866502,382,"MYOD1, SIX2"
ENO1-IT1,8875788,383,"SPI1, SMAD3"
ENO1-IT1,8875788,384,"ELF3, ERG, ETV1, ELF1, RELB, NFKB1"
ENO1-AS1,8878835,385,"CEBPA, NR2F1, TCF7L2, MYB, BCL6, STAT5A, STAT5B, RXRA, BATF, CREB1, SMAD3, JUNB, PBX3, FOS, NR1H2, HMBOX1, GABPA, RARA, E2F4, ZEB1, ZBTB7A"
ENO1-AS1,8878835,386,"USF2, MYC, MYCN"
ENO1-AS1,8878835,387,"MXI1, MYC, MYCN"
ENO1-AS1,8878835,388,"BHLHE40, VDR, ZFX"
ENO1-AS1,8878835,389,"TP53, MYC"
ENO1-AS1,8878835,390,"SPI1, ETS1, ETV6, SPIB"
ENO1-AS1,8878835,391,"RUNX3, E2F1"
ENO1-AS1,8878835,392,"KLF4, KLF13, KLF9, KLF1, SP2, EGR1, IRF1, JUN, JUN, PBX1, SP1, STAT5B, STAT3, SRF, ELF1, GABPA"
HMGN2P17,8893409,393,"FOXA1, FOXA2"
RP3-477M7.5,8907393,394,"GABPA, ELF1"
RP3-477M7.6,8909742,395,"TEAD4, TEAD1"
RP3-477M7.6,8909742,396,"NFE2L2, FOSL2"
RP3-510D11.2,9182004,397,"TFAP2C, SNAI2, CEBPB"
RP3-510D11.2,9182004,398,"REST, CTCF, ZBTB7A, ZNF143, CTCFL, MYC, MAX, POU5F1"
RP3-510D11.2,9182004,399,"TBX21, SPI1, SPIB"
RP3-510D11.4,9197143,400,"MITF, CTCF"
RP3-510D11.4,9197143,401,"CEBPB, FLI1, GATA4, MYOD1, TCF3, MAX, FOS"
RP3-510D11.4,9197143,402,"CREB1, IRF4"
RP3-510D11.4,9197143,403,"RELA, POU2F2, ZNF143, EBF1, TFAP2C"
RP3-510D11.4,9197143,404,"REST, CTCF, ZNF143, NEUROD1, RXRA"
RP3-510D11.4,9197143,405,"PBX3, PBX2"
RP3-510D11.4,9197143,406,"JUND, JUND"
RP3-510D11.4,9197143,407,"MYC, MAX"
H6PD,9234775,408,"STAT5A, ELF1, GABPA, CEBPA, RUNX1, FOXA1"
H6PD,9234775,409,"ESRRA, NR2F1, NR2F2, GATA6, GATA3"
H6PD,9234775,410,"CREB1, CREM"
H6PD,9234775,411,"ZBED1, REST, JUND, CTCF, ZNF143, CTCFL"
H6PD,9234775,412,"ERG, ELK1, GABPA"
SPSB1,9292880,413,"TFAP2C, ERG"
SPSB1,9292880,414,"MXI1, MYC, MYCN, MAX, CEBPD, CTCF"
RNA5SP40,9437669,415,"MAFF, MAFK, GATA6, TEAD1, TEAD4, ONECUT1, ARID3A, AR, NR3C1, FOXP1"
SLC25A33,9539482,416,"NKX3-1, ARID3A, MAX"
SLC25A33,9539482,417,"FOXA1, MYBL2, NFIC, GATA2, FOXA2, AR, HNF4G, RXRA, HNF4A"
SLC25A33,9539482,418,"ELF3, ELF1, ERG, ETV1, ETV4, GABPA, GRHL2, GATA3"
SLC25A33,9539482,419,"GATA1, CEBPD"
SLC25A33,9539482,420,"FOXP1, ZFX, ZBTB33"
SLC25A33,9539482,421,"SP1, CEBPB, CEBPA, CEBPD, POU5F1, SP1, KLF4, EGR1, NFYB, NFYA, KLF9, SP1, SP1, KLF5, SP2, JUND, JUND, CREB1, ATF3, NFE2, CREM, ATF1, MITF, MAX, BHLHE40, USF1, ERG"
TMEM201,9588922,422,"TFDP1, ASCL1, RELA, ZNF143, SP1"
TMEM201,9588922,423,"RFX5, CTCF, ZNF143, NEUROD1, CTCFL, ZNF143, RELA, SP1, IRF1, NFYA, SOX9, PAX5"
TMEM201,9588922,424,"TCF7L2, NR2C2, HNF4G, RXRA, NR2F2"
PIK3CD,9651732,425,"RUNX1, FLI1, ERG, ETV6, SPI1, RUNX1"
PIK3CD-AS1,9652610,426,"CTCF, EGR1"
PIK3CD-AS1,9652610,427,"TCF12, TCF3"
PIK3CD-AS1,9652610,428,"AR, HIF1A, MAX"
PIK3CD-AS1,9652610,429,"E2F6, TCF12"
PIK3CD-AS1,9652610,430,"GABPA, ETV6, ERG, ETV1, FLI1, ELF1, ETS1, STAT3"
RP11-558F24.2,9660828,431,"ZNF384, STAT1"
RP11-558F24.2,9660828,432,"YY1, MAFK"
PIK3CD-AS2,9672426,433,"MYOD1, STAT3, KLF4"
PIK3CD-AS2,9672426,434,"ARID3A, NR1H2, FOS, SRF, SMAD3, TEAD4, FOXA2, FOXA1"
PIK3CD-AS2,9672426,435,"CTCF, ESRRA"
AL357140.1,9827610,436,"MAFF, MAFK"
AL357140.1,9827610,437,"AR, SNAI2"
CTNNBIP1,9848276,438,"ZBTB7A, TCF12"
CTNNBIP1,9848276,439,"FOXA2, FOXA1"
RP11-84A14.5,9848318,440,"NR2F1, GATA1"
RP11-84A14.5,9848318,441,"MITF, MAX, USF1"
LZIC,9922113,442,"GATA2, FOXA1"
RP11-84A14.4,9942923,443,"TFAP2C, TFAP2A, TFAP2C"
NMNAT1,9943428,444,"TFAP2C, TFAP2A, TFAP2C"
NMNAT1,9943428,445,"MAFF, MYC, E2F6, E2F4, AR, XBP1"
NMNAT1,9943428,446,"CTCF, FOXP1, ZFX"
NMNAT1,9943428,447,"KLF9, SP1, KLF5, ZNF143, TFAP2C, TFAP2C, REST, RARA, PAX5, ZNF263, KLF13, MYC, POU5F1, ARNTL, BHLHE40, POU5F1, RELA, ELK4, IRF3, NFYB, CUX1, NFYA"
RP11-84A14.6,9951231,448,"CUX1, NR5A2, GABPA, ELF3, ERG, FLI1, ELF1, ETS1, STAT1, CDX2, MAFK, TFAP4, NR3C1, NFYA, SMAD3, MYC, EBF1, GRHL2, RELA"
RP11-84A14.6,9951231,449,"MYC, TWIST1, TFAP4, TAL1, ESR1, AR, TFAP2A, TFAP2C, SOX6, SOX2, RUNX1"
RBP7,9997206,450,"GABPA, SPI1, ERG, SPI1"
RBP7,9997206,451,"MYC, MAX, KLF9"
UBE4B,10032832,452,"TP63, BCL6, GATA3, MAFF, MAFK, POU5F1, JUN"
UBE4B,10032832,453,"FOXA1, FOXA2"
UBE4B,10032832,454,"NR2F1, NR2F2, ESR1"
UBE4B,10032832,455,"PAX5, TFAP2A, TFAP2C, REST, TFAP2C, MYC, SMAD3, CREB1"
UBE4B,10032832,456,"MXI1, RFX1, SP1"
UBE4B,10032832,457,"TP53, NRF1, PAX5"
PGAM1P11,10058671,458,"JUND, JUND"
KIF1B,10210805,459,"GFI1B, AR"
KIF1B,10210805,460,"TCF7L2, ESRRA"
KIF1B,10210805,461,"RUNX1, SNAI2, JUN, JUND, JUN, JUND, FOS, E2F1, MYC, MYCN, MAX"
KIF1B,10210805,462,"STAT5B, NR2F1"
KIF1B,10210805,463,"HNF4G, TFAP2C, TFAP2C, REST, CTCF, NFE2L2, ZNF143, CTCFL, AR, NR3C1"
KIF1B,10210805,464,"NFYA, PBX3, NFIC, IRF1, PBX3, FOS, RARA, ERG, JUN, JUND, CREB1, ATF3, CREM, SP1, ATF1"
KIF1B,10210805,465,"ERG, NRF1, MXI1, MAX, TCF12"
RNU6-37P,10298966,466,"FOXA1, FOXA2"
PGD,10398592,467,"POU2F2, YY1"
RP4-736L20.3,10429881,468,"AR, NR3C1, AR"
CENPS,10430443,469,"ZNF143, AR, POU2F2"
CENPS,10430443,470,"AR, TCF12, NFKB1, SP4, REST, CTCF, MYC, NFE2L2, RXRA, ZNF143, NEUROD1, CTCFL, E2F1, ZBTB33, POU2F2, FOXA1, ERG, RARA, E2F4, TFDP1, E2F6, RBPJ, HSF1, ESR1"
CORT,10449719,471,"CTCF, SNAI2"
RP5-1113E3.3,10458555,472,"IRF4, IRF2"
RN7SL614P,10616836,473,"MYC, CTCF"
CASZ1,10636604,474,"JUND, JUND"
CASZ1,10636604,475,"FOXA2, GATA2, FOXA1, TFAP2C"
CASZ1,10636604,476,"ELF3, CEBPB, KLF4, GRHL2"
CASZ1,10636604,477,"ETV1, ESR1, AR, NR3C1, MYC, TP53"
C1orf127,10946471,478,"ZNF143, CTCF"
TARDBP,11012344,479,"TEAD4, GATA1, GFI1B"
TARDBP,11012344,480,"KLF9, TFAP2C, TFAP2C"
TARDBP,11012344,481,"ZBTB33, E2F1"
RP4-635E18.9,11012662,482,"TEAD4, GATA1, GFI1B"
RP4-635E18.9,11012662,483,"KLF9, TFAP2C, TFAP2C"
RP4-635E18.9,11012662,484,"ZBTB33, E2F1"
RP4-635E18.9,11012662,485,"TAL1, NR2F1"
RP4-635E18.9,11012662,486,"STAT5B, EBF1, NR2F6, NR1H2, NR2F2, ESR1"
MASP2,11026523,487,"TP53, TP63, TP73, CEBPB"
SRM,11054584,488,"CREB1, NFYB, PAX6"
SRM,11054584,489,"ASCL1, TCF12, TCF3"
SRM,11054584,490,"TFAP2A, TFAP2A"
SRM,11054584,491,"ESR1, AR"
SRM,11054584,492,"FLI1, ERG"
SRM,11054584,493,"REST, ZNF143"
SRM,11054584,494,"KLF13, KLF9"
SRM,11054584,495,"JUND, USF2, TFAP2C"
RP4-635E18.7,11068471,496,"CTCF, RARA"
RP4-635E18.6,11099675,497,"FOXA1, GATA2, FOXA2"
RP4-635E18.6,11099675,498,"E2F6, EBF1"
RP4-635E18.6,11099675,499,"ZBED1, PAX5, ATF7, CREB1"
RNU6-537P,11152350,500,"SPI1, SPIB"
RNU6-537P,11152350,501,"ASCL1, TFAP4"
RNU6-291P,11226254,502,"TCF12, RUNX3"
UBIAD1,11273206,503,"PBX2, POU2F2"
UBIAD1,11273206,504,"AR, BHLHE22, TCF3, MYOD1, ELK4, ZNF143"
DISP3,11479166,505,"NR2F1, MAX"
DISP3,11479166,506,"ELF1, E2F1, NFIC"
DISP3,11479166,507,"CTCF, TFAP2C, ZNF143, CTCFL, TFAP2C, CTCFL, TFAP2A"
DISP3,11479166,508,"REST, ATF7, ZNF143, RUNX3, MYCN, MAX, MNT, PAX5, JUND"
DISP3,11479166,509,"SRF, SOX13, TCF7L2, TBP, YY1, YY1"
FBXO44,11654375,510,"TFAP2C, TFAP2C, TFAP2C"
FBXO44,11654375,511,"GATA4, GFI1B, JUN, JUND, JUN, JUND, PROX1, ATF3, FOS, SP1, ZEB1, HNF4A"
FBXO44,11654375,512,"MAFF, BACH1, NFE2"
FBXO44,11654375,513,"ESR1, CTCFL, ERG"
FBXO6,11664124,514,"NR2F2, KLF5, TFAP2C, TFAP2C"
FBXO6,11664124,515,"SRF, POU4F2, SPI1, GABPA, ELF1, ERG, ETV6, NRF1, MXI1, MYC, POU5F1"
MAD2L2,11674480,516,"ETS1, SPI1"
DRAXIN,11691729,517,"NR2F1, ESRRA, NR2F2"
DRAXIN,11691729,518,"CTCF, ASCL1, CTCF"
DRAXIN,11691729,519,"ZNF143, ESR1"
DRAXIN,11691729,520,"MYC, HIF1A"
DRAXIN,11691729,521,"SNAI2, CREB1"
AGTRAP,11736084,522,"MAFF, MAFK, CEBPA, E2F1"
AGTRAP,11736084,523,"E2F6, E2F1, E2F4, ATF3, CREB1, YY1, USF2, MITF, MYC, ATF3, BHLHE40, SREBF1, USF1, ARNT, MYC, MYCN"
RP11-56N19.5,11777077,524,"CTCF, CTCFL, RARA"
MTHFR,11785723,525,"FOSL1, SP1, REST"
MTHFR,11785723,526,"ERG, FLI1, ELF1, ETS1, KLF1"
MTHFR,11785723,527,"ATF7, CREB1, BHLHE40, ARNT, RFX5, NFYA, SMAD3, CTCF"
CLCN6,11806096,528,"FOXA1, FOXA2"
CLCN6,11806096,529,"TP63, STAT3, ELF3, TWIST1, HOXB13"
CLCN6,11806096,530,"TEAD4, BHLHE40, MAX, NR1H2, SOX6, GATA1, GATA4"
CLCN6,11806096,531,"ELF1, TAL1, ETV1, ERG, ETS1, GABPA"
CLCN6,11806096,532,"NR2F2, ESR1, SMAD3, FOS, TP63"
CLCN6,11806096,533,"E2F1, NRF1, CEBPD, POU5F1, ZNF740"
CLCN6,11806096,534,"TFAP2C, TFAP2A, TFAP2C, FOXA1"
CLCN6,11806096,535,"ZNF24, JUND, JUNB, FOSL2, NFE2, FOSL1, JUND, VDR"
CLCN6,11806096,536,"TCF12, E2F4, RARA, TCF12"
CLCN6,11806096,537,"TFDP1, GABPA, RUNX3, SPI1, STAT3, TAL1, ELF1, ELK1, FLI1, ERG, ETV1, ETV4, SPIB, GABPA, RELB, KLF9, KLF5, SP1, SRF, YY1"
CLCN6,11806096,538,"SRF, GATA2, SOX2, GATA1, GATA4, CREB1, TAL1, RFX5, MITF"
NPPA-AS1_1,11843812,539,"USF2, MXI1, MYC, MAX, USF1, RUNX1, STAT2, NRF1, RUNX1, TAL1, GATA3, REST, NFE2L2, NFE2, MEIS1, PAX5"
NPPA-AS1_1,11843812,540,"CEBPA, REST"
NPPA-AS1_1,11843812,541,"FOXA1, MYBL2, NFIC, FOXA2"
NPPB,11857464,542,"TAL1, RUNX3"
RP5-934G17.6,11877770,543,"E2F6, RELA"
RP5-934G17.6,11877770,544,"AR, GATA2, GATA1"
RNU5E-1,11908152,545,"MYC, TFAP2C, TFAP2C, NRF1, TBX21, SRF, NFYA, PBX2, FOXA1, POU2F2, FOXA2, ZNF143"
RNU5E-1,11908152,546,"RFX5, SIX1, MAFB, JUND, CREB1, TGIF2, FOSL2, JUND"
RNU5E-4P,11909808,547,"MYC, BHLHE40, MAX, NR1H3"
RNU5E-4P,11909808,548,"TEAD1, TEAD4, GATA2"
RNU5E-4P,11909808,549,"ERG, TCF4"
RNU5E-4P,11909808,550,"CDX2, CEBPB, RUNX3, PPARG, PBX1, STAT5A, TFAP2C, CTCF, CTCFL, PKNOX1, MEIS2, MEIS1, AR, SP2, E2F1, AR, NRF1"
RNU5E-4P,11909808,551,"AR, REST, FOXA2, FOXA1, ZBTB7A"
RNU5E-4P,11909808,552,"BCL6, STAT5B"
RNU5E-4P,11909808,553,"MXI1, SP4, AR, GRHL2, IRF1, BCL6, PRDM1, NFYB, ZNF143, JUND, TFAP2C, GATA4, GATA1"
RNU5E-4P,11909808,554,"ESR1, HNF4A, SRF, ZBTB7A, TFAP2C, ZNF263, ASCL1, TWIST1, TCF12, NFIC"
RNU5E-4P,11909808,555,"AR, NR3C1"
RNU5E-4P,11909808,556,"FOXA2, FOXA1, GATA2, YY1"
KIAA2013,11919591,557,"PBX3, JUND, JUN, JUND, JUN, ATF3"
MFN2,11980181,558,"MITF, MYCN, USF1, MAX"
MFN2,11980181,559,"SOX2, TCF7L2, ESRRA"
MFN2,11980181,560,"RXRA, FOSL2, FOS"
MFN2,11980181,561,"GATA3, POU5F1, TEAD4, NFIC, NR2F6, NR2F6, NR2F2, TFDP1, TFDP1, E2F6, RBPJ, KLF4"
MFN2,11980181,562,"KLF9, KLF5, SP1, TGIF2, ELF1, FLI1, ETS1, ERG, ETV1, ETV4, ELK1, GABPA, ESR1"
MIIP,12019466,563,"REST, MYC, NRF1"
MIIP,12019466,564,"MYB, MAFF, AR, TFAP4, IRF3, SP2, STAT3, STAT1"
MIIP,12019466,565,"KLF9, SP1, SP2, EGR1, IRF4, PBX3, MEIS2, PKNOX1, PBX3"
MIIP,12019466,566,"SREBF1, USF1"
RN7SL649P,12036740,567,"CEBPA, CEBPB"
RN7SL649P,12036740,568,"ERG, FLI1"
TNFRSF8,12063377,569,"MAFG, MAFF, MAFK, FOS, NR2F2, MXI1, MYC, MAX"
RNU6-777P,12077881,570,"GABPA, E2F6"
RPL23AP89,12080293,571,"TBX21, SPI1, TP53"
RPL23AP89,12080293,572,"NFKB1, MAX, ZNF263"
RPL23AP89,12080293,573,"REST, CTCF, ZNF143, CTCFL, NEUROD1, HSF1"
TNFRSF1B,12166943,574,"KLF9, SP1, KLF5, SP1"
MIR4632,12191713,575,"MAX, USF1"
MIR4632,12191713,576,"POU5F1, ZNF263"
RPL10P17,12220794,577,"NFE2L2, JUND, JUND, NFE2, NFE2L1"
SNORA70,12221148,578,"NFE2L2, JUND, JUND, NFE2, NFE2L1"
SNORA70,12221148,579,"ESR1, TFAP2C"
VPS13D,12230067,580,"SPI1, ZNF143"
VPS13D,12230067,581,"REST, CTCF, RFX5, RXRA, ZNF143, CTCFL, NEUROD1, JUND, CUX1, MAFF, GATA6, JUND, NFE2L2, BACH1, GATA3, NR3C1, NFE2, RFX5, NFYA"
VPS13D,12230067,582,"NRF1, ZNF263, ELF1, FLI1, ETS1, ETV6, ERG, GABPA"
RP5-888M10.2,12527724,583,"ELF1, YY1"
RP5-888M10.2,12527724,584,"MAFK, ERG"
DHRS3,12567910,585,"MAFF, MAFG, MAFK"
RP11-474O21.5,12618900,586,"RUNX1, MAX"
RP11-474O21.5,12618900,587,"NFE2, MEF2A, CEBPD, CEBPB, NFIC"
RP11-474O21.5,12618900,588,"PAX5, E2F6, NRF1"
RP11-474O21.5,12618900,589,"YY1, ATF1, YY1, GFI1B, PBX1, CUX1, MYB, MYB"
RP11-474O21.5,12618900,590,"REST, EBF1, TP63, TP73, TP53, ZEB1, TFAP2C, TCF3, HSF1"
RP11-474O21.5,12618900,591,"AR, ESR1"
AADACL4,12644547,592,"CEBPB, MAFF, MAFK"
C1orf158,12746215,593,"FOXA1, HMBOX1, MYC"
C1orf158,12746215,594,"IRF9, ATF7, CEBPA"
C1orf158,12746215,595,"BACH1, SOX6, GATA2, GATA1, GATA4"
BRWD1P1,13555001,596,"NR3C1, FOXA1"
PDPN,13583465,597,"MITF, USF1"
PDPN,13583465,598,"FOXA1, GATA2, FOXA2, HOXB13"
PDPN,13583465,599,"TFAP2C, TFAP2C"
PRDM2,13700198,600,"NR3C1, AR"
PRDM2,13700198,601,"TFAP2C, CREB1, NR3C1"
KAZN,13892792,602,"TFAP2C, TFAP2C"
RP11-344F13.1,14221891,603,"SPI1, SPI1"
TMEM51-AS1,15111815,604,"TCF12, TFAP4, TEAD4, SMAD3"
TMEM51,15152532,605,"REST, ASCL1, KLF4, HNF4G, RXRA, HNF4A"
TMEM51,15152532,606,"CEBPB, SNAI2, FOXK2, MYCN, MYC, MAX, MNT, BHLHE40, AR, TWIST1, MYC, FOXA1, MAX, FOXA2, GATA2, IRF4, IRF2, SMAD3, REST, CTCF, ZNF143, CTCFL"
TMEM51,15152532,607,"JUND, JUN, JUND, CREB1, ATF3, CREM, ATF1, TAL1, MYOD1, TFAP4"
FHAD1,15247272,608,"STAT1, TP63, CEBPB"
FHAD1,15247272,609,"GATA4, TFAP2C"
FHAD1,15247272,610,"KLF9, SP1, KLF1, KLF5, KLF4"
FHAD1,15247272,611,"MYC, MXI1, MYCN, MYC, MNT"
RP3-467K16.4,15402979,612,"HNF4A, NR2F6"
EFHD2,15409895,613,"FOXA1, FOXA2"
EFHD2,15409895,614,"MAFG, MAFK"
EFHD2,15409895,615,"RELA, RFX1"
EFHD2,15409895,616,"JUND, CREM, CREB1, RELA, ZNF740"
EFHD2,15409895,617,"MYC, NRF1, MYCN, MXI1, MYCN, MYC, TFAP2C, TFAP2C, MAX, HNF4A"
EFHD2,15409895,618,"SPI1, STAT1"
CTRC,15438439,619,"ASCL1, SNAI2, TCF12"
CTRC,15438439,620,"GATA1, CTCF, ESR1, ZEB1"
CELA2A,15456728,621,"MYC, MAX"
CELA2B,15465909,622,"STAT3, JUNB"
CELA2B,15465909,623,"MAX, CEBPB"
DNAJC16,15526813,624,"AR, TCF3, MYOD1"
DNAJC16,15526813,625,"STAT3, ELF1, ERG, ETS1, GABPA, BCL6, ZNF143, POU2F2, ZNF143, PAX5, CTCFL, NR3C1"
DNAJC16,15526813,626,"NFIC, PAX5, RFX1, MYB, KLF4, NR2C2, NR2F6, NR2F6, NR2F2, MEF2A"
DNAJC16,15526813,627,"RXRA, CREB1, MITF"
SCARNA21,15542165,628,"MAFF, MAFK"
RP4-680D5.8,15565611,629,"CTCF, ERG"
AGMAT,15572353,630,"CEBPG, CEBPB"
RP4-680D5.2,15586136,631,"MYC, TCF12, MAX, GABPA, ERG, ELK1, FLI1, ELF1, ETS1, TFAP2C, TFAP2A"
RP4-680D5.2,15586136,632,"E2F6, MYC"
RP4-680D5.2,15586136,633,"BHLHE40, E2F1"
RP4-680D5.2,15586136,634,"SP1, KLF5, AR, NR3C1, HNF4A"
CHCHD2P6,15604597,635,"SPI1, FLI1"
CHCHD2P6,15604597,636,"MXI1, MYCN, MAX, ARNT, USF2, XBP1, ATF3, SREBF1"
CHCHD2P6,15604597,637,"TFAP2C, TFAP2C, AR, NR3C1, MAX, NFE2, MYB, NFYA, TFAP2C, NFIC, TEAD4"
CHCHD2P6,15604597,638,"ERG, FLI1, ETS1, TP63, TP73"
DDI2,15617500,639,"FOXA1, FOXA2, GATA2"
DDI2,15617500,640,"GATA1, GATA4"
DDI2,15617500,641,"SPI1, ELF1, ELF3"
DDI2,15617500,642,"MAX, ONECUT1, CUX1"
DDI2,15617500,643,"PDX1, MAFF, MAFK, TEAD4, E2F7, TEAD4, SP4, KLF13, KLF9, EGR1"
DDI2,15617500,644,"EGR1, KLF9, SP1, SP2, RFX5, RELA, YY1"
RP4-680D5.9,15682873,645,"CEBPD, GATA1"
PLEKHM2,15684332,646,"CREB1, TCF12"
RP11-288I21.1,15720312,647,"REST, CTCF"
SLC25A34,15736405,648,"TFAP2C, TFAP2C"
SLC25A34,15736405,649,"TP63, ESRRA"
SLC25A34,15736405,650,"KLF9, SNAI2"
SLC25A34,15736405,651,"CUX1, TFAP4, SNAI2"
RP11-169K16.4,15740051,652,"TWIST1, NKX3-1, PDX1"
RP11-169K16.4,15740051,653,"CREB1, CREM, YY1"
TMEM82,15742422,654,"NFYA, MYC, SMAD3, ZNF263, ELF1, ETV4, GABPA, TFAP2C, TP53, TEAD4"
FBLIM1,15756607,655,"MYC, MAX"
RPL12P14,15792796,656,"TFAP2C, TFAP2C, ASCL1, SNAI2, NRF1, FOXP2, PAX5, REST, RFX5, CTCF, NFE2L2, ZNF143, NEUROD1, CTCFL, YY1"
RPL12P14,15792796,657,"PBX2, HNF4A, ZNF143, IRF4, SPI1, PPARG, NR2F1, EGR1"
RP11-169K16.8,15828232,658,"TFAP2C, TFAP2C, FOXA1"
RP11-169K16.8,15828232,659,"SP1, REST"
FLJ37453,15834474,660,"FOS, SMAD3"
FLJ37453,15834474,661,"POU5F1, SOX2"
FLJ37453,15834474,662,"SRF, CEBPB, AR, PDX1, NKX3-1, RFX5, NFYA"
SPEN,15847864,663,"NR2F6, NR2F6, HNF4A"
SPEN,15847864,664,"PAX5, ZNF384"
SPEN,15847864,665,"ELF1, ERG, ETV1, ETV4, FLI1, GABPA"
SPEN,15847864,666,"E2F4, TFDP1, E2F6"
SPEN,15847864,667,"VDR, TWIST1, NRF1, MITF, E2F1, E2F4, ZNF24"
SPEN,15847864,668,"BACH1, SP4, SPI1"
SPEN,15847864,669,"MXI1, MYC, TP53, MAX, BHLHE40, PAX5, TFAP2C"
SPEN,15847864,670,"MYCN, MYC, CTCF, ZNF143"
SPEN,15847864,671,"RELA, MAX"
RP1-134O19.3,15917698,672,"TP53, TP63, TP73"
RP1-134O19.3,15917698,673,"NFE2L2, NFE2L1"
C1orf64,16004236,674,"SOX13, FOXA1, ESR1, FOXA2, ARID3A, TFAP2C, TFAP2C"
C1orf64,16004236,675,"ESR1, TBP"
HSPB7,16014028,676,"NR2F1, NR2F2, ESRRA"
HSPB7,16014028,677,"PBX2, ARID3A, PDX1, GRHL2"
HSPB7,16014028,678,"SREBF1, CEBPD, CEBPB, GABPA, ETV4, ELK1, ELF1, ETS1, ETV6, ETV1, KLF9, SP1, SRF, MEF2C, MEF2A, MEF2B"
HSPB7,16014028,679,"TFAP2C, ERG, AR, SP1, ESR1"
